,0,1,2,3,4,5,6,7,8,9,cluster
No. 1_L_1.5 _200 _02-18-2025/1240.png,15.209732124197965,2.378298144554094,-5.208118114829926,-3.233221809436519,-1.227510032944263,0.7310202295637875,-4.3674248821912425,0.5883485198754963,-1.0402231687571084,-1.3174009059095215,10
No. 1_L_1.5 _200 _02-18-2025/1241.png,15.217065118497077,2.3796516035654136,-5.228283067947835,-3.413248881611987,-1.236146751323595,0.8158047460203699,-4.578495711055725,0.693030437234385,-1.1954315763430503,-1.0790895120925097,10
No. 1_L_1.5 _200 _02-18-2025/1242.png,15.18558418171553,2.3904837821046616,-5.205151335062211,-3.240044266112845,-1.286947036653629,0.8262180227492362,-4.568410510821616,0.912154659989235,-1.1012579239867362,-1.3084375215278596,10
No. 1_L_1.5 _200 _02-18-2025/1243.png,15.264470363964609,2.3464046985098435,-5.242054858516223,-3.493588562507474,-1.2273809122872397,0.9963360187762892,-4.327528237774912,0.7784976731774202,-1.1491240326235397,-1.226897474517174,10
No. 1_L_1.5 _200 _02-18-2025/1244.png,15.239369805384689,2.393751982862838,-5.425220909934792,-3.2276961904196693,-1.102750024424676,0.7428812336387356,-4.501750232580475,0.9397789372250368,-1.1181243392330782,-1.063016170123517,10
No. 1_L_1.5 _200 _02-18-2025/1245.png,15.22669930610843,2.426599790329032,-5.360942175877772,-3.3244143126500902,-1.3154145764039598,0.7412851135028573,-4.577204138027655,0.839081801029784,-1.1611653373811028,-1.194354872473688,10
No. 1_L_1.5 _200 _02-18-2025/1246.png,15.257028330437992,2.4203976159196827,-5.413655782263911,-3.346357071951521,-1.193390690451106,0.7420474589763693,-4.553312468056653,1.040682300006245,-1.1289563966116605,-1.178206977888488,10
No. 1_L_1.5 _200 _02-18-2025/1247.png,15.20366175609584,2.3645258264279256,-5.321709093199905,-3.555335603886976,-1.125207565775539,0.8163210342265446,-4.484624069271007,0.7975830214148116,-1.1205332352800903,-1.267658712973467,10
No. 1_L_1.5 _200 _02-18-2025/1248.png,15.21951755315045,2.4121629332087693,-5.3435968179263,-3.3458962552389333,-1.2715200240848743,0.9200147369728572,-4.465656169929485,0.8955781320607192,-1.0322135370949346,-1.3634032175269903,10
No. 1_L_1.5 _200 _02-18-2025/1249.png,15.208520549109718,2.417245080682406,-5.465669540269084,-3.294507473782853,-1.4062651532733774,0.7810095217802937,-4.5254816663814506,0.7970134801797721,-1.0733191608391313,-1.2540758357298336,10
No. 1_L_1.5 _200 _02-18-2025/1250.png,15.251254667583376,2.381031171964615,-5.24927912547826,-3.489939435318187,-1.3662940338300862,0.702332617165994,-4.489474560283247,0.8409649070703766,-1.097348415467905,-1.1898334880026429,10
No. 1_L_1.5 _200 _02-18-2025/1251.png,15.216749255212624,2.393473762451375,-5.314958522702962,-3.446557241720369,-1.2710554140947572,0.8453245847249509,-4.43126885671901,0.8299878482147447,-1.074126112162996,-1.3182837852936309,10
No. 1_L_1.5 _200 _02-18-2025/1252.png,15.24858360323542,2.3482961732544627,-5.078308103805297,-3.357732965741327,-1.2513186710905249,0.8414751238898504,-4.586482975945415,0.6261435975158713,-1.123955443168289,-1.258928392201233,10
No. 1_L_1.5 _200 _02-18-2025/1253.png,15.189671214054323,2.4043501265237275,-5.392334385046318,-3.3097359750431505,-1.3362058185069845,0.7089867232153706,-4.493105356855375,0.7771830104073656,-0.9708832737503156,-1.2654988559384155,10
No. 1_L_1.5 _200 _02-18-2025/1254.png,15.218988357210453,2.41245704416192,-5.3206069801743245,-3.3602196993144915,-1.4742596785566375,0.8549788475099911,-4.449957276536951,0.9117990518534116,-1.0455500595139453,-1.3021693082003143,10
No. 1_L_1.5 _200 _02-18-2025/1255.png,15.199950864299076,2.3783046203987794,-5.335890912394787,-3.473519760605733,-1.509108789912189,0.9908699009072066,-4.356854536953502,0.908500850997748,-0.9562392876016024,-1.403823146366503,10
No. 1_L_1.5 _200 _02-18-2025/1256.png,15.2232792443519,2.456482046728306,-5.485941657215907,-3.127641685310265,-1.3766286388283122,0.8259050545554514,-4.623377903012704,1.0817544951558355,-1.054448732810677,-1.3625692536709284,10
No. 1_L_1.5 _200 _02-18-2025/1257.png,15.21877675240908,2.403081807922105,-5.438961006543688,-3.301876548508726,-1.3858303483188248,0.5663401268237589,-4.583625069230205,1.0525415784239636,-1.1143271562382344,-1.282959905988037,10
No. 1_L_1.5 _200 _02-18-2025/1258.png,15.25622609494879,2.4366670421470893,-5.298340333469249,-3.4512298211163217,-1.4780371111025188,0.656040579543621,-4.808512783882758,0.9254061221881456,-1.2129503711674847,-1.2289079470249022,10
No. 1_L_1.5 _200 _02-18-2025/1259.png,15.262512345228394,2.407053371736673,-5.186696806629682,-3.443148845509408,-1.4570275586158503,0.7713388055651969,-4.679950280291299,0.86912882872294,-1.0899664152299755,-1.1084186668890312,10
No. 1_L_1.5 _200 _02-18-2025/1260.png,15.21269328433403,2.423280236317291,-5.406807061274229,-3.5106843101430294,-1.3366039299499173,0.6646090283820358,-4.776697474006493,0.8728341014255596,-1.14862585744306,-1.2157154284845286,10
No. 1_L_1.5 _200 _02-18-2025/1261.png,15.26651887805772,2.411948025113686,-5.364184294819383,-3.1261706820719724,-1.2640110422191206,0.9263193214176048,-4.662672120791978,0.9706242043997751,-1.1010595652969586,-1.1647483892776,10
No. 1_L_1.5 _200 _02-18-2025/1262.png,15.221561387144137,2.4140435591302154,-5.470675932092359,-3.2496382475870123,-1.4259756561014614,0.845420121308706,-4.760590036429411,0.8837243411640339,-1.0114502178895102,-1.1367483625510035,10
No. 1_L_1.5 _200 _02-18-2025/1263.png,15.253297776736003,2.4241306225789394,-5.201007177969044,-3.17861074349525,-1.382718610012902,0.7151438744638678,-4.639435689232442,0.8330980102622147,-1.1526214875370668,-1.1948024974970806,10
No. 1_L_1.5 _200 _02-18-2025/1264.png,15.267952090221948,2.412530837862736,-5.188805018321121,-3.2366341930895905,-1.369360255759391,0.6753223192191511,-4.732494545939048,0.9736418327634296,-1.1693075438115443,-1.143655199506293,10
No. 1_L_1.5 _200 _02-18-2025/1265.png,15.245034407889955,2.4182803133974677,-5.415997314036487,-3.13397668830955,-1.3852531502987642,0.7975520675033607,-4.565950247289393,0.7773371904537241,-1.0295671363482557,-1.223761290504289,10
No. 1_L_1.5 _200 _02-18-2025/1266.png,15.22011859228747,2.4195730542743803,-5.254060296053538,-3.41336574094472,-1.3380106702329604,0.834894924318041,-4.785925241537587,0.9115814245684026,-1.1922798271862365,-1.280506520002265,10
No. 1_L_1.5 _200 _02-18-2025/1267.png,15.167446049331955,2.412048912445954,-5.4371105998021765,-3.178164117440814,-1.2832802371497856,0.9216672243199158,-4.79193882770976,0.934882674131928,-1.010079505640807,-1.3157848761843212,10
No. 1_L_1.5 _200 _02-18-2025/1268.png,15.192190405240057,2.411956967874429,-5.211872343172908,-3.232576432354665,-1.253601395961196,0.5708717848443445,-4.843346655293921,0.9577352222357643,-1.0589442875054065,-1.3159995922728038,10
No. 1_L_1.5 _200 _02-18-2025/1269.png,15.233369988137014,2.42279515291162,-5.330893133739929,-3.3020700602779147,-1.2819638479070674,0.7226162145346793,-4.920710660944161,0.938455926215755,-1.1241792546237217,-1.274536106567444,10
No. 1_L_1.5 _200 _02-18-2025/1270.png,15.263457452203404,2.453800155287043,-5.356920055866408,-3.1890911391232364,-1.5287517297928028,0.6657345052773493,-4.832202530526855,0.9550757666894514,-1.188324478487359,-1.1192925623225538,10
No. 1_L_1.5 _200 _02-18-2025/1271.png,15.225074705453398,2.471284648642282,-5.3832375968456985,-3.3899776168147038,-1.4953008979452838,0.6990110960070579,-4.898173907214881,1.1717942645186357,-1.0847126514730614,-1.0774521997635913,10
No. 1_L_1.5 _200 _02-18-2025/1272.png,15.239225299767238,2.468947223900205,-5.389564050206886,-3.191213284795707,-1.568505780396781,0.6952738177820157,-4.846440767415205,1.0604870333608476,-1.1015081585146602,-1.145556115455746,10
No. 1_L_1.5 _200 _02-18-2025/1273.png,15.222527528382807,2.472482650195396,-5.530536457156416,-3.2311827431847893,-1.3567232004756349,0.639301888307763,-4.925961703838841,1.046306719748764,-1.0188332736638916,-0.9885978536626944,10
No. 1_L_1.5 _200 _02-18-2025/1274.png,15.181992258884645,2.45278129140482,-5.3336501317783975,-3.35111420758725,-1.5392723473341912,0.7426055027191136,-5.028248625749052,0.9403679312754684,-1.0970786537382116,-1.1923532600932147,10
No. 1_L_1.5 _200 _02-18-2025/1275.png,15.245852755627226,2.4588340237953954,-5.342803162401845,-3.29426011228255,-1.516317831766627,0.7349879184082955,-4.878887770117604,0.9518637594915154,-1.153385728579867,-1.1705986116373968,10
No. 1_L_1.5 _200 _02-18-2025/1276.png,15.198412360115174,2.449431213737464,-5.410974325436939,-3.2530074245797165,-1.4890872280287253,0.7110392276516553,-4.718976423450506,0.8863785343341375,-1.0744017044318517,-1.256019442454546,10
No. 1_L_1.5 _200 _02-18-2025/1277.png,15.212946988938736,2.448913178801222,-5.451781091769532,-3.2309871897315467,-1.3520664721807396,0.6681204733134205,-4.928713249777681,0.9744257740619232,-1.0654502700769002,-1.0709659167338603,10
No. 1_L_1.5 _200 _02-18-2025/1278.png,15.23348718887488,2.4626640794233445,-5.373774809055752,-3.0625455218952,-1.5062430409868126,0.5942718805439284,-4.705528142371721,0.9725554279937496,-1.1632922816418951,-1.1704538574951102,10
No. 1_L_1.5 _200 _02-18-2025/1279.png,15.22950467677035,2.4346508010096564,-5.4120885100080764,-3.218480069113692,-1.572974556351407,0.7962811872180096,-4.867690604006636,0.9814772085361456,-1.0142818413161965,-1.1515994921193633,10
No. 1_L_1.5 _200 _02-18-2025/1280.png,15.259886948781071,2.4444564280553323,-5.39158629598192,-3.1689194419101647,-1.4319614832276546,0.6819793176878397,-4.727462094526659,0.9222963439280436,-1.1894444519304106,-1.1653128976568776,10
No. 1_L_1.5 _200 _02-18-2025/1281.png,15.244451203936643,2.462281888580643,-5.460807359183237,-3.1068139778091326,-1.282899675872608,0.6133690966146688,-4.882652038583748,1.067199200338881,-1.0208785116256296,-1.093062780531548,10
No. 1_L_1.5 _200 _02-18-2025/1282.png,15.28515777449887,2.453753120634492,-5.310843681802972,-3.4066994297808044,-1.4983472141707397,0.604221447206247,-4.799062422527733,0.9867074321141792,-1.234918329019186,-1.0353801508961962,10
No. 1_L_1.5 _200 _02-18-2025/1283.png,15.31673780204122,2.4140212223934494,-5.18059745188733,-3.2870843186628544,-1.376396635090401,0.4855191360031616,-4.715235099882788,0.9404618708313928,-1.2422609065561796,-1.0862954678602563,10
No. 1_L_1.5 _200 _02-18-2025/1284.png,15.284709599435237,2.440701329483621,-5.332530323872617,-3.2483593792080403,-1.4506032568656415,0.9885334741931224,-4.770856151727093,0.9906170332019846,-1.1812497056646836,-1.2085275271347218,10
No. 1_L_1.5 _200 _02-18-2025/1285.png,15.230913780482233,2.431064361866351,-5.4579394685649945,-3.132276863056935,-1.3995997935753175,0.7799939150045718,-4.686898143172389,0.9466817860747369,-1.079027989563002,-1.1345546335966377,10
No. 1_L_1.5 _200 _02-18-2025/1286.png,15.194890173233066,2.4342416172308745,-5.465264293747395,-3.154095000431632,-1.2141545308641906,0.8887175130385581,-4.810536945895221,1.102992576796594,-1.0310633221818126,-1.4330185705685423,10
No. 1_L_1.5 _200 _02-18-2025/1287.png,15.255414361202249,2.423998115335557,-5.377463000241794,-3.3365694984843466,-1.2883764819536117,0.979640868460356,-4.723884258604519,0.9196479355023196,-1.1075150726782117,-1.205498429294747,10
No. 1_L_1.5 _200 _02-18-2025/1288.png,15.2382505118252,2.456034541341868,-5.50012720427038,-3.108436204180615,-1.6107230576056937,0.7581333962294403,-4.730890292453109,1.0863310305137857,-1.119465253568684,-1.2050582302511903,10
No. 1_L_1.5 _200 _02-18-2025/1289.png,15.230169060983243,2.452902452963718,-5.391122045639278,-3.283609171811077,-1.458703459189148,0.8503916321518812,-4.754245863801138,1.060993988186662,-1.0318879410761157,-1.2846429152388026,10
No. 1_L_1.5 _200 _02-18-2025/1290.png,15.24403671673462,2.438764498253006,-5.342956223707729,-3.182438172074647,-1.4474584077785382,0.7999785509384489,-4.784745008164103,0.9831310704198808,-1.201976228122928,-1.2880586334538278,10
No. 1_L_1.5 _200 _02-18-2025/1291.png,15.230418424310184,2.4738975029665617,-5.485789176626176,-3.225432494197366,-1.5638988345467668,0.7652817229451294,-4.831396233073599,1.0161856298012042,-1.0528090743419374,-1.172880495707923,10
No. 1_L_1.5 _200 _02-18-2025/1292.png,15.26712549415523,2.440098669234258,-5.38653919096426,-3.1095538062675607,-1.5122351904867406,0.8953604551985244,-4.543787702680328,0.8174836397697289,-1.153939732168978,-1.1114168819774308,10
No. 1_L_1.5 _200 _02-18-2025/1293.png,15.229178271812934,2.4533475746755737,-5.321480584506225,-3.221940121440431,-1.6502158279513113,0.781543867309658,-4.668822351245535,0.9709977235569882,-1.1006695480806217,-1.3013119393001815,10
No. 1_L_1.5 _200 _02-18-2025/1294.png,15.21165284649571,2.4397083660632006,-5.422369298607959,-3.2862343256017064,-1.4145834600478873,0.796158848668667,-4.65926972352983,1.060670106318221,-1.01808239675033,-1.1986751857709392,10
No. 1_L_1.5 _200 _02-18-2025/1295.png,15.21346937921072,2.494408875645954,-5.374161637381236,-3.3146390453883616,-1.564485753096208,0.6728949355303202,-4.983784112340299,1.0287600204774483,-1.1878452236076364,-1.1804190975361202,10
No. 1_L_1.5 _200 _02-18-2025/1296.png,15.199492023875653,2.467131811952875,-5.5292027279153775,-3.246562523240919,-1.5047466916065746,0.553378914151061,-4.849053168099081,1.188358973659308,-1.0432737115882242,-1.1482365296097048,10
No. 1_L_1.5 _200 _02-18-2025/1297.png,15.263470600485809,2.414743305297666,-5.306476978449262,-3.4323664904472952,-1.3650717522110458,0.7349031984104624,-4.671351323199522,1.092483478511519,-1.0685012877254376,-1.0999474883816645,10
No. 1_L_1.5 _200 _02-18-2025/1298.png,15.242493948140073,2.435491575315808,-5.421258281575847,-3.1189651544545627,-1.3798629118696883,0.7897484819548906,-4.665625667571145,1.0012769005579054,-1.056734783504765,-1.1377129483179291,10
No. 1_L_1.5 _200 _02-18-2025/1299.png,15.26578172620994,2.4249003552506387,-5.322741126119486,-3.2584019708508,-1.356647826865549,0.650407296810827,-4.805709696633722,0.9257118041035168,-1.1201827149674106,-1.1485126466731326,10
No. 1_L_1.5 _200 _02-18-2025/1300.png,15.224708723259727,2.4714719059429804,-5.442986606297358,-3.1321161445453254,-1.5150039746993178,0.8043724188768877,-4.828269361689177,1.0292535054816865,-1.1460565612221567,-1.2274705833602109,10
No. 1_L_1.5 _200 _02-18-2025/1301.png,15.278103087060604,2.432893312175139,-5.2836450089044416,-3.236886575028892,-1.5098250180436503,0.675988772530431,-4.73614334263246,0.9569825052966854,-1.219668350651144,-1.2339152444113743,10
No. 1_L_1.5 _200 _02-18-2025/1302.png,15.276158171178626,2.42216793967272,-5.208840546185396,-3.301760281833955,-1.5654767410925643,0.6672755441721172,-4.993567730712039,0.9493869235520432,-1.1348841683691362,-1.157094729723693,10
No. 1_L_1.5 _200 _02-18-2025/1303.png,15.24493027141044,2.4736486857007858,-5.345979289043514,-3.265312771807317,-1.5696857246025422,0.7057058866743793,-4.842264092863543,1.1606806140041916,-1.1552186912612374,-1.1503455457167775,10
No. 1_L_1.5 _200 _02-18-2025/1304.png,15.23666002909268,2.446466216017246,-5.326868041628963,-3.149056630112887,-1.5408358191737248,0.8794396358339966,-4.820771804756342,1.073036466462038,-1.138741612068414,-1.2974477700626956,10
No. 1_L_1.5 _200 _02-18-2025/1305.png,15.25629231686203,2.4508235355103025,-5.618835523930986,-3.172488379747024,-1.34981458448347,0.7869114953027596,-4.683741957802724,0.9717739262662208,-1.1445384077035958,-1.0689339409329464,10
No. 1_L_1.5 _200 _02-18-2025/1306.png,15.222413947712674,2.416101865174781,-5.444163363705488,-3.390710735174161,-1.306568806768909,0.8999447901115838,-4.756857936398312,0.9166097493675904,-1.19341699596492,-1.2335351942357042,10
No. 1_L_1.5 _200 _02-18-2025/1307.png,15.278132272704363,2.438537767456973,-5.41421057590692,-3.2148755675095675,-1.325220319822204,0.6691177537241897,-4.77166193983256,0.9309056466123068,-1.1239915160091505,-0.9781840552577892,10
No. 1_L_1.5 _200 _02-18-2025/1308.png,15.272243536723064,2.415772810983441,-5.3864758508566215,-3.2129564932032277,-1.405884774642681,0.7727919438021571,-4.726974370983815,0.961365397189966,-1.1491984685855232,-1.093338683690966,10
No. 1_L_1.5 _200 _02-18-2025/1309.png,15.249070929016696,2.413775779440506,-5.364619372671357,-3.3787318884920325,-1.3522650838091117,0.8383868016460898,-4.777343101887148,0.9734829252179678,-1.1073434539755664,-1.2358777525796625,10
No. 1_L_1.5 _200 _02-18-2025/1310.png,15.270863970545149,2.447020493097304,-5.275511704410491,-3.3164441346072664,-1.549443996163654,0.8027138169996411,-4.603171709062607,0.8664179089423536,-1.1804673476957384,-1.2833382481484488,10
No. 1_L_1.5 _200 _02-18-2025/1311.png,15.262165487464875,2.3987624860551198,-5.2458799054657055,-3.335396457680091,-1.2963277627670822,0.9093473233374932,-4.691443887055414,0.9321960070084048,-1.153043983340525,-1.2520851702683895,10
No. 1_L_1.5 _200 _02-18-2025/1312.png,15.273554007791027,2.445222705848302,-5.375322295310924,-3.128450840559427,-1.3599259062300453,0.7584912925366041,-4.90444693111451,0.984561765803627,-1.1420969400546863,-1.1779021713404645,10
No. 1_L_1.5 _200 _02-18-2025/1313.png,15.289038591508934,2.405422055075615,-5.269071756420594,-3.1815069556008244,-1.3268987616532255,0.6900680927563183,-4.78583297340152,0.9370410128979244,-1.1323171370275376,-1.014492219256221,10
No. 1_L_1.5 _200 _02-18-2025/1314.png,15.228979050869274,2.442157295612408,-5.314234731600384,-3.375345394099734,-1.4834017611113977,0.9606056553498732,-4.610277966863531,1.1323825813203152,-1.0174015178701057,-1.2383745530130206,10
No. 1_L_1.5 _200 _02-18-2025/1315.png,15.240310278688211,2.43777063935482,-5.546465318760707,-3.116044220850213,-1.3152919636538511,0.7142264045115159,-4.794340100562641,1.0384137321322369,-1.1779294272022136,-1.2079994003685304,10
No. 1_L_1.5 _200 _02-18-2025/1316.png,15.247144235822551,2.432340394940565,-5.4110506124920965,-3.35802454732187,-1.3941707123030511,1.0140914584029943,-4.722164687932386,0.9572337110105282,-1.150326502157392,-1.198685527838825,10
No. 1_L_1.5 _200 _02-18-2025/1317.png,15.241742883452009,2.45000943325803,-5.189766963020556,-3.3080434025418013,-1.4921980041518852,0.8173159077067647,-4.771122099672329,0.951004141153823,-1.1212171000211064,-1.240488310340742,10
